PlayerPos,ObstacleXPos,ObstacleY,CoinXPos,CoinYPos,ObstacleNear
183.4,604,781.2,183,723,1
235.6,604,850.8,441,36,1
441.4,624,450,441,662,0
440.8,624,498.8,441,723,0
479.2,624,550,539,14,0
539.2,624,850.8,539,389,1
538.6,528,216.4,539,723,0
382.6,528,450,383,242,0
383.2,528,550,383,367,0
383.2,528,834.8,383,723,1
395.2,528,850.8,580,-31,1
596.2,555,450,580,595,0
595.6,555,550,580,720,0
595.6,555,556.4,580,728,0
595.6,555,850.8,364,317,1
364.6,479,274,364,723,0
401.8,479,450,402,170,0
402.4,479,550,402,295,0
402.4,479,850.8,402,670,1
402.4,313,-8.4,402,723,0
616.6,313,450,616,523,0
616,313,550,616,648,0
616.6,313,610,616,723,1
458.8,313,850.8,459,250,1
458.8,221,327.6,459,723,0
550.6,221,450,613,103,0
613.6,221,550,613,228,0
613.6,221,850.8,613,603,1
613,620,45.2,613,723,0
569.8,620,450,570,456,0
570.4,620,550,570,581,0
570.4,620,663.6,570,723,1
430,620,850.8,225,183,1
225.4,487,381.2,225,723,0
277,487,450,386,36,0
352,487,550,386,161,0
385.6,487,850.8,386,536,1
385.6,369,98.8,386,723,0
435.4,369,450,435,389,0
434.8,369,550,435,514,0
435.4,369,717.2,435,723,1
535.6,369,850.8,614,116,1
613.6,414,434.8,614,723,0
602.2,414,450,291,-31,0
527.2,414,550,291,94,0
451.6,414,850.8,291,469,1
299.2,183,153.2,291,724,0
220.6,183,450,218,321,0
221.2,183,550,218,446,0
220.6,183,771.6,218,723,1
241.6,183,850.8,242,48,1
211,249,450,242,674,0
211.6,249,550,242,799,0
211,249,590.8,242,850,0
211.6,249,850.8,235,274,1
235.6,203,308.4,235,723,0
341.8,203,450,483,127,0
416.8,203,550,483,252,0
482.8,203,850.8,483,627,1
483.4,560,26,483,723,0
523,560,450,549,480,0
523.6,560,550,549,605,0
523.6,560,657.2,549,739,1
523.6,560,850.8,563,191,1
562.6,212,374.8,563,723,0
506.2,212,450,458,44,0
457.6,212,550,458,169,0
457.6,212,850.8,458,544,1
457.6,182,92.4,458,723,0
285.4,182,450,285,397,0
284.8,182,550,285,522,0
285.4,182,710.8,285,723,1
235.6,182,850.8,235,124,1
235.6,192,428.4,235,723,0
251.8,192,450,590,-23,0
326.8,192,550,590,102,0
552.4,192,850.8,590,477,1
590.2,373,146,590,723,0
539.8,373,450,540,330,0
540.4,373,550,540,455,0
540.4,373,764.4,540,723,1
476.8,373,850.8,477,57,1
477.4,385,450,477,683,0
477.4,385,482,477,723,0
466,385,550,466,35,0
466,385,850.8,466,410,1
466,459,199.6,466,723,0
595,459,450,595,263,0
595.6,459,550,595,388,0
595,459,818,595,723,1
570.4,459,850.8,324,-10,1
323.8,393,450,324,616,0
324.4,393,535.6,324,723,0
313.6,393,550,220,-32,0
220,393,850.8,220,343,1
220.6,354,253.2,220,723,0
317.8,354,450,481,196,0
318.4,354,550,481,321,0
318.4,354,850.8,481,696,1
410.2,417,72.4,481,850,0
605.8,417,450,606,422,0
606.4,417,550,606,547,0
606.4,417,690.8,606,723,1
486.4,417,850.8,358,149,1
358.6,314,408.4,358,723,0
389.8,314,450,601,2,0
464.8,314,550,601,127,0
601.6,314,850.8,601,502,1
601.6,415,126,601,723,0
507.4,415,450,507,355,0
506.8,415,550,507,480,0
507.4,415,744.4,507,723,1
451.6,415,850.8,384,82,1
410.2,374,450,384,708,0
409.6,374,474.8,384,739,0
466,374,550,483,44,0
482.8,374,850.8,483,419,1
483.4,274,192.4,483,723,0
526.6,274,450,526,272,0
526,274,550,526,397,0
526,274,810.8,526,723,1
496,274,850.8,427,-1,1
427,201,450,427,625,0
427,201,528.4,427,723,0
410.8,201,550,239,-23,0
239.2,201,850.8,239,352,1
239.2,350,246,239,723,0
392.2,350,450,514,205,0
467.2,350,550,514,330,0
514,350,850.8,514,705,1
514.6,298,-36.4,514,723,0
255.4,298,450,255,558,0
254.8,298,550,255,683,0
254.8,298,582,255,723,0
239.2,298,850.8,239,285,1
238.6,292,299.6,239,723,0
326.2,292,450,307,138,0
325.6,292,550,307,263,0
325.6,292,850.8,307,638,1
307.6,186,17.2,307,723,0
526.6,186,450,526,491,0
526,186,550,526,616,0
526.6,186,635.6,526,723,1
365.2,186,850.8,241,218,1
241.6,226,353.2,241,723,0
314.2,226,450,395,71,0
389.2,226,550,395,196,0
395.2,226,850.8,395,571,1
394.6,544,70.8,395,723,0
616.6,544,450,617,424,0
617.2,544,550,617,549,0
617.2,544,689.2,617,723,1
576.4,544,850.8,191,151,1
218.8,412,426.8,191,748,0
201.4,412,450,175,-21,0
175.6,412,550,175,104,0
175.6,412,850.8,175,479,1
175,497,144.4,175,723,0
404.2,497,450,447,332,0
446.8,497,550,447,457,0
446.8,497,762.8,447,723,1
380.8,497,850.8,206,59,1
206.2,341,450,206,685,0
206.2,341,480.4,206,723,0
258.4,341,550,443,37,0
310,341,850.8,443,412,1
443.2,190,198,443,723,0
281.8,190,450,282,265,0
282.4,190,550,282,390,0
281.8,190,816.4,282,723,1
307.6,190,850.8,617,-8,1
616.6,526,450,617,618,0
617.2,526,534,617,723,0
605.2,526,550,414,-30,0
557.2,526,850.8,414,345,1
413.8,226,251.6,414,723,0
316.6,226,450,316,198,0
316,226,550,316,323,0
316,226,850.8,316,698,1
316,219,-30.8,316,723,0
250.6,219,450,220,551,0
250,219,550,220,676,0
250,219,689.2,220,850,1
371.2,219,850.8,451,151,1
451,505,406.8,451,723,0
473.8,505,450,571,4,0
474.4,505,550,571,129,0
474.4,505,850.8,571,504,1
571.6,203,124.4,571,723,0
461.8,203,450,462,357,0
462.4,203,550,462,482,0
461.8,203,742.8,462,723,1
542.8,203,850.8,566,84,1
566.2,294,450,566,710,0
565.6,294,460.4,566,723,0
498.4,294,550,204,62,0
325.6,294,850.8,204,437,1
203.8,615,178,204,723,0
238.6,615,450,238,290,0
238,615,550,238,415,0
238,615,796.4,238,723,1
278.8,615,850.8,291,17,1
291.4,487,450,291,643,0
291.4,487,514,291,723,0
318.4,487,550,505,-5,0
457.6,487,850.8,505,370,1
505.6,455,231.6,505,723,0
615.4,455,450,615,223,0
614.8,455,550,615,348,0
615.4,455,850,615,723,1
614.8,455,850.8,414,-50,1
423.4,394,450,414,576,0
422.8,394,550,414,701,0
423.4,394,568.4,414,724,0
422.8,394,850.8,344,302,1
343.6,529,286,344,723,0
466.6,529,450,512,155,0
499.6,529,550,512,280,0
499.6,529,850.8,512,655,1
512.2,309,3.6,512,723,0
500.2,309,450,500,508,0
499.6,309,550,500,633,0
499.6,309,622,500,723,1
374.8,309,850.8,375,235,1
375.4,416,339.6,375,723,0
297.4,416,450,297,88,0
296.8,416,550,297,213,0
296.8,416,850.8,297,588,1
296.8,523,57.2,297,723,0
489.4,523,450,489,441,0
488.8,523,550,489,566,0
489.4,523,675.6,489,723,1
493.6,523,850.8,502,168,1
502,411,393.2,502,723,0
520.6,411,450,521,21,0
521.2,411,550,521,146,0
521.2,411,850.8,521,521,1
520.6,230,110.8,521,723,0
423.4,230,450,423,374,0
422.8,230,550,423,499,0
422.8,230,729.2,423,723,1
415.6,230,850.8,415,101,1
415,323,446.8,415,723,0
412.6,323,450,394,-46,0
394,323,550,394,79,0
394,323,850.8,394,454,1
394,545,164.4,394,723,0
517,545,450,518,307,0
517.6,545,550,518,432,0
355.2,560,450.4,355,563,0
354.6,560,550.4,355,688,0
355.2,560,578.4,355,723,0
398.4,560,650.4,399,40,1
399,560,750.4,399,165,1
398.4,560,850.4,399,289,1
399,366,296.4,399,723,0
456.6,366,450,457,142,0
457.2,366,550,457,267,0
457.2,366,850.8,457,642,1
457.2,349,14,457,723,0
397.8,349,450,360,495,0
398.4,349,550,360,620,0
398.4,349,734,360,850,1
440.4,349,850.8,441,95,1
441,187,450,441,721,0
441,187,451.6,441,723,0
367.2,187,550,195,73,0
236.4,187,850.8,195,448,1
195.6,517,169.2,195,723,0
406.2,517,450,413,301,0
412.8,517,550,413,426,0
413.4,517,787.6,413,723,1
366,517,850.8,228,28,1
228.6,325,450,228,654,0
228,325,505.2,228,723,0
261.6,325,550,590,6,0
276,325,850.8,590,381,1
556.8,177,324.4,590,850,0
497.4,177,450,497,107,0
496.8,177,550,497,232,0
496.8,177,850.8,497,607,1
497.4,443,42,497,723,0
503.4,443,450,503,460,0
502.8,443,550,503,585,0
502.8,443,660.4,503,723,1
489.6,443,850.8,463,187,1
462.6,581,378,463,723,0
420.6,581,450,421,40,0
421.2,581,550,421,165,0
421.2,581,850.8,421,540,1
421.2,563,95.6,421,723,0
351,563,450,351,393,0
351.6,563,550,351,518,0
351,563,714,351,723,1
252,563,850.8,252,120,1
252,378,431.6,252,723,0
265.8,378,450,430,-27,0
333.6,378,550,430,98,0
333.6,378,850.8,430,473,1
430.2,526,149.2,430,723,0
323.4,526,450,323,326,0
322.8,526,550,323,451,0
322.8,526,767.6,323,723,1
385.2,526,850.8,621,53,1
621,534,450,621,679,0
621,534,485.2,621,723,0
578.4,534,550,554,31,0
578.4,534,850.8,554,406,1
554.4,553,202.8,554,723,0
511.8,553,450,549,259,0
508.8,553,550,549,384,0
508.8,553,850.8,549,759,1
548.4,515,22,549,850,0
384.6,515,450,385,485,0
385.2,515,550,385,610,0
384.6,515,640.4,385,723,1
226.8,515,850.8,225,212,1
225.6,416,358,225,723,0
219,416,450,219,65,0
219.6,416,550,219,190,0
219.6,416,850.8,219,565,1
219,203,75.6,219,723,0
499.8,203,450,604,418,0
574.8,203,550,604,543,0
603.6,203,694,604,723,1
486,203,850.8,420,145,1
419.4,367,411.6,420,723,0
448.2,367,450,596,-2,0
523.2,367,550,596,123,0
596.4,367,850.8,596,498,1
596.4,320,129.2,596,723,0
419.4,320,450,419,351,0
418.8,320,550,419,476,0
419.4,320,747.6,419,723,1
362.4,320,850.8,237,78,1
237,178,450,237,704,0
237.6,178,465.2,237,723,0
301.2,178,550,568,56,0
526.8,178,850.8,568,431,1
568.2,470,182.8,568,723,0
381,470,450,381,284,0
380.4,470,550,381,409,0
380.4,470,801.2,381,723,1
417.6,470,850.8,580,11,1
571.8,613,450,580,637,0
572.4,613,519.6,580,724,0
572.4,613,550,593,-12,0
572.4,613,850.8,593,363,1
593.4,201,237.2,593,723,0
467.4,201,450,467,216,0
466.8,201,550,467,341,0
466.8,201,850.8,467,716,1
466.8,191,-45.2,467,723,0
519,191,450,519,569,0
518.4,191,550,519,694,0
519,191,573.2,519,723,0
446.4,191,850.8,447,296,1
446.4,446,290.8,447,723,0
327,446,450,186,149,0
252,446,550,186,274,0
186,446,850.8,186,649,1
186.6,479,8.4,186,723,0
346.2,479,450,346,502,0
345.6,479,550,346,627,0
345.6,479,626.8,346,723,1
440.4,479,850.8,493,229,1
492.6,565,344.4,493,723,0
413.4,565,450,282,82,0
338.4,565,550,282,207,0
282,565,850.8,282,582,1
282,177,62,282,723,0
573,177,450,614,435,0
614.4,177,550,614,560,0
613.8,177,680.4,614,723,1
486,177,850.8,373,162,1
373.2,563,398,373,723,0
412.2,563,450,412,15,0
411.6,563,550,412,140,0
411.6,563,850.8,412,515,1
412.2,310,115.6,412,723,0
222.6,310,450,223,368,0
223.2,310,550,223,493,0
223.2,310,734,223,723,1
187.2,310,850.8,187,95,1
186.6,431,450,187,721,0
186.6,431,451.6,187,723,0
260.4,431,550,491,73,0
392.4,431,850.8,491,448,1
490.8,452,169.2,491,723,0
341.4,452,450,341,301,0
340.8,452,550,341,426,0
341.4,452,787.6,341,723,1
294,452,850.8,183,28,1
183,352,450,183,654,0
183.6,352,505.2,183,723,0
217.2,352,550,503,6,0
315.6,352,850.8,503,381,1
503.4,460,222.8,503,723,0
526.2,460,450,526,234,0
525.6,460,550,526,359,0
525.6,460,841.2,526,723,1
518.4,460,850.8,320,-39,1
319.8,208,450,320,587,0
320.4,208,550,320,712,0
319.8,208,558.8,320,723,0
409.2,208,850.8,409,314,1
409.2,521,276.4,409,723,0
346.2,521,450,346,167,0
345.6,521,550,346,292,0
345.6,521,850.8,346,667,1
346.2,211,-6,346,723,0
354.6,211,450,355,520,0
355.2,211,550,355,645,0
355.2,211,612.4,355,723,1
518.4,211,850.8,519,247,1
519,187,330,519,723,0
429,187,450,241,100,0
354,187,550,241,225,0
241.2,187,850.8,241,600,1
241.2,597,47.6,241,723,0
533.4,597,450,534,453,0
534,597,550,534,578,0
533.4,597,666,534,723,1
394.8,597,850.8,255,180,1
255.6,452,383.6,255,723,0
305.4,452,450,377,33,0
376.8,452,550,377,158,0
376.8,452,850.8,377,533,1
377.4,184,101.2,377,723,0
384.6,184,450,385,386,0
385.2,184,550,385,511,0
385.2,184,719.6,385,723,1
286.8,184,850.8,188,113,1
157.8,190,450,188,739,0
158.4,190,538.8,188,850,0
158.4,190,550,592,-36,0
158.4,190,850.8,592,339,1
464.4,228,358,592,850,0
473.4,228,450,474,65,0
474,228,550,474,190,0
474,228,850.8,474,565,1
473.4,399,75.6,474,723,0
599.4,399,450,599,418,0
598.8,399,550,599,543,0
598.8,399,694,599,723,1
624,399,850.8,624,145,1
623.4,297,411.6,624,723,0
594.6,297,450,493,-2,0
519.6,297,550,493,123,0
493.2,297,850.8,493,498,1
493.2,301,129.2,493,723,0
333,301,450,327,351,0
333.6,301,550,327,476,0
333,301,747.6,327,723,1
333.6,301,850.8,199,78,1
198.6,431,450,199,704,0
199.2,431,465.2,199,723,0
205.2,431,550,205,56,0
205.2,431,850.8,205,431,1
204.6,444,182.8,205,723,0
264.6,444,450,265,284,0
265.2,444,550,265,409,0
265.2,444,801.2,265,723,1
302.4,444,850.8,341,11,1
341.4,442,450,341,637,0
341.4,442,518.8,341,723,0
364.8,442,550,491,-11,0
410.4,442,850.8,491,364,1
490.8,439,236.4,491,723,0
527.4,439,450,527,217,0
526.8,439,550,527,342,0
526.8,439,850.8,527,717,1
527.4,515,-46,527,723,0
372.6,515,450,373,570,0
373.2,515,550,373,695,0
373.2,515,572.4,373,723,0
486,515,850.8,540,297,1
539.4,188,290,540,723,0
522.6,188,450,523,150,0
523.2,188,550,523,275,0
523.2,188,850.8,523,650,1
523.2,363,7.6,523,723,0
397.8,363,450,398,503,0
398.4,363,550,398,628,0
397.8,363,626,398,723,1
392.4,363,850.8,318,230,1
318,228,343.6,318,723,0
376.2,228,450,376,83,0
375.6,228,550,376,208,0
375.6,228,850.8,376,583,1
376.2,219,61.2,376,723,0
322.2,219,450,322,436,0
321.6,219,550,322,561,0
321.6,219,679.6,322,723,1
440.4,219,850.8,441,163,1
441,357,397.2,441,723,0
401.4,357,450,288,16,0
386.4,357,550,288,141,0
386.4,357,850.8,288,516,1
288,232,114.8,288,723,0
539.4,232,450,570,369,0
570,232,550,570,494,0
569.4,232,733.2,570,723,1
481.2,232,850.8,325,96,1
324.6,379,450,325,722,0
325.2,379,450.8,325,723,0
350.4,379,550,492,74,0
350.4,379,850.8,492,449,1
491.4,429,168.4,492,723,0
525,429,450,525,302,0
524.4,429,550,525,427,0
524.4,429,786.8,525,723,1
476.4,429,850.8,419,29,1
419.4,348,450,419,655,0
419.4,348,504.4,419,723,0
385.2,348,550,186,7,0
376.8,348,850.8,186,382,1
186,244,222,186,723,0
273,244,450,251,235,0
273.6,244,550,251,360,0
273,244,848.4,251,733,1
274.8,244,850.8,474,-48,1
473.4,269,450,474,578,0
474,269,550,474,703,0
474,269,566,474,723,0
580.8,269,850.8,581,305,1
581.4,210,283.6,581,723,0
456.6,210,450,246,158,0
381.6,210,550,246,283,0
246,210,850.8,246,658,1
246,198,1.2,246,723,0
168.6,198,450,182,511,0
169.2,198,550,182,636,0
169.2,198,622,182,726,1
169.2,198,850.8,195,235,1
195,427,339.6,195,723,0
277.8,427,450,576,88,0
352.8,427,550,576,213,0
398.4,427,850.8,576,588,1
555,430,158.8,576,850,0
336.6,430,450,309,314,0
309.6,430,550,309,439,0
309.6,430,777.2,309,723,1
254.4,430,850.8,241,41,1
234.6,264,450,241,667,0
234.6,264,494.8,241,723,0
235.2,264,550,269,19,0
235.2,264,850.8,269,394,1
268.8,196,212.4,269,723,0
413.4,196,450,413,247,0
412.8,196,550,413,372,0
413.4,196,830.8,413,723,1
398.4,196,850.8,269,-26,1
269.4,393,450,269,600,0
268.8,393,548.4,269,723,0
267.6,393,550,260,-48,0
260.4,393,850.8,260,327,1
259.8,353,266,260,723,0
397.8,353,450,525,180,0
472.8,353,550,525,305,0
524.4,353,850.8,525,680,1
524.4,315,-16.4,525,723,0
447,315,450,447,533,0
446.4,315,550,447,658,0
447,315,602,447,723,1
429.6,239,450,430,575,0
430.2,239,550,430,700,0
429.6,239,568.4,430,723,0
553.8,239,850.8,554,302,1
553.8,320,286,554,723,0
430.8,320,450,351,155,0
369,320,550,351,280,0
369,320,850.8,351,655,1
351.6,191,3.6,351,723,0
520.8,191,450,521,508,0
521.4,191,550,521,633,0
521.4,191,622,521,723,1
349.8,191,850.8,275,235,1
274.8,211,339.6,275,723,0
357.6,211,450,437,88,0
432.6,211,550,437,213,0
437.4,211,850.8,437,588,1
437.4,219,57.2,437,723,0
600,219,450,600,441,0
599.4,219,550,600,566,0
600,219,675.6,600,723,1
468.6,219,850.8,261,168,1
261,408,393.2,261,723,0
264,408,450,264,21,0
264.6,408,550,264,146,0
264.6,408,850.8,264,521,1
264,363,110.8,264,723,0
320.4,363,450,358,374,0
315,363,550,358,499,0
315.6,363,830.8,358,850,1
315,363,850.8,401,-26,1
400.8,232,450,401,600,0
401.4,232,548.4,401,723,0
402.6,232,550,548,-48,0
547.8,232,850.8,548,327,1
548.4,437,266,548,723,0
484.8,437,450,385,180,0
485.4,437,550,385,305,0
485.4,437,850.8,385,680,1
385.2,354,85.2,385,850,0
600,354,450,600,406,0
599.4,354,550,600,531,0
599.4,354,703.6,600,723,1
514.2,354,850.8,514,133,1
492.6,532,428.4,514,732,0
483.6,532,450,518,-23,0
484.2,532,550,518,102,0
484.2,532,850.8,518,477,1
518.4,518,146,518,723,0
446.4,518,450,446,330,0
445.8,518,550,446,455,0
445.8,518,764.4,446,723,1
471,518,850.8,566,57,1
566.4,401,450,566,683,0
566.4,401,482,566,723,0
515.4,401,550,449,35,0
449.4,401,850.8,449,410,1
449.4,251,199.6,449,723,0
297.6,251,450,231,263,0
298.2,251,550,231,388,0
298.2,251,850.8,231,763,1
246.6,214,18.8,231,850,0
367.2,214,450,367,489,0
366.6,214,550,367,614,0
367.2,214,637.2,367,723,1
261,214,850.8,229,216,1
228.6,561,354.8,229,723,0
300,561,450,522,69,0
375,561,550,522,194,0
514.2,561,850.8,522,569,1
522,539,72.4,522,723,0
585.6,539,450,567,422,0
586.2,539,550,567,547,0
585.6,539,696.4,567,730,1
586.2,539,850.8,557,142,1
557.4,604,414,557,723,0
530.4,604,450,226,-5,0
455.4,604,550,226,120,0
229.8,604,850.8,226,495,1
225.6,489,131.6,226,723,0
266.4,489,450,266,348,0
265.8,489,550,266,473,0
265.8,489,750,266,723,1
341.4,489,850.8,467,75,1
466.8,331,450,467,701,0
466.8,331,467.6,467,723,0
514.2,331,550,514,53,0
514.2,331,850.8,514,428,1
514.2,302,185.2,514,723,0
430.8,302,450,431,281,0
431.4,302,550,431,406,0
430.8,302,803.6,431,723,1
395.4,302,850.8,203,8,1
202.8,604,450,203,634,0
203.4,604,521.2,203,723,0
225,604,550,533,-14,0
450.6,604,850.8,533,361,1
532.8,616,238.8,533,723,0
374.4,616,450,201,214,0
299.4,616,550,201,339,0
201,616,850.8,201,714,1
201,400,-43.6,201,723,0
255.6,400,450,256,567,0
256.2,400,550,256,692,0
255.6,400,574.8,256,723,0
354.6,400,850.8,471,294,1
471,604,292.4,471,723,0
418.8,604,450,419,147,0
419.4,604,550,419,272,0
419.4,604,850.8,419,647,1
418.8,375,10,419,723,0
500.4,375,450,500,500,0
499.8,375,550,500,625,0
499.8,375,628.4,500,723,1
579,375,850.8,579,227,1
578.4,549,346,579,723,0
500.4,549,450,236,80,0
425.4,549,550,236,205,0
235.8,549,850.8,236,580,1
235.8,361,63.6,236,723,0
525.6,361,450,562,433,0
562.2,361,550,562,558,0
561.6,361,682,562,723,1
563.4,361,850.8,563,160,1
563.4,540,399.6,563,723,0
583.2,540,450,404,13,0
582.6,540,550,404,138,0
582.6,540,850.8,404,513,1
403.8,621,218.8,404,850,0
459.6,621,450,460,239,0
460.2,621,550,460,364,0
459.6,621,837.2,460,723,1
449.4,621,850.8,428,-34,1
428.4,343,450,428,592,0
427.8,343,550,428,717,0
427.8,343,554.8,428,723,0
385.8,343,850.8,259,319,1
259.2,176,272.4,259,723,0
392.4,176,450,462,172,0
461.4,176,550,462,297,0
461.4,176,850.8,462,672,1
461.4,297,-10,462,723,0
201.6,297,450,201,525,0
201,297,550,201,650,0
201.6,297,608.4,201,723,1
253.8,297,850.8,487,252,1
486.6,381,326,487,723,0
496.8,381,450,497,105,0
497.4,381,550,497,230,0
497.4,381,850.8,497,605,1
496.8,415,43.6,497,723,0
458.4,415,450,459,458,0
459,415,550,459,583,0
459,415,662,459,723,1
456.6,415,850.8,180,185,1
180,614,379.6,180,723,0
232.8,614,450,251,38,0
251.4,614,550,251,163,0
251.4,614,850.8,251,538,1
251.4,515,97.2,251,723,0
472.8,515,450,498,391,0
473.4,515,550,498,516,0
473.4,515,727.6,498,738,1
473.4,515,850.8,514,103,1
513.6,560,445.2,514,723,0
510,560,450,444,-44,0
443.4,560,550,444,81,0
443.4,560,850.8,444,456,1
443.4,596,162.8,444,723,0
465.6,596,450,466,309,0
466.2,596,550,466,434,0
465.6,596,781.2,466,723,1
517.8,596,850.8,519,36,1
518.4,246,450,519,662,0
519,246,498.8,519,723,0
480.6,246,550,380,14,0
379.8,246,850.8,380,389,1
380.4,585,216.4,380,723,0
205.2,585,450,183,242,0
183,585,550,183,367,0
183,585,834.8,183,723,1
195,585,850.8,346,-31,1
345.6,567,450,346,595,0
346.2,567,550,346,720,0
345.6,567,552.4,346,723,0
526.2,567,850.8,550,322,1
550.2,467,270,550,723,0
507.6,467,450,474,175,0
508.2,467,550,474,300,0
508.2,467,850.8,474,675,1
480,379,-12.4,474,723,0
338.4,379,450,358,528,0
337.8,379,550,358,653,0
337.8,379,612.4,358,731,1
337.8,379,850.8,464,247,1
464.4,260,330,464,723,0
554.4,260,450,621,100,0
621,260,550,621,225,0
621,260,850.8,621,600,1
621,443,47.6,621,723,0
518.4,443,450,518,453,0
517.8,443,550,518,578,0
518.4,443,666,518,723,1
484.2,443,850.8,277,180,1
276.6,259,383.6,277,723,0
326.4,259,450,514,33,0
401.4,259,550,514,158,0
514.2,259,850.8,514,533,1
513.6,386,101.2,514,723,0
252,386,450,177,386,0
177,386,550,177,511,0
177,386,719.6,177,723,1
275.4,386,850.8,552,113,1
547.2,588,437.2,552,723,0
537.6,588,450,410,-34,0
462.6,588,550,410,91,0
409.8,588,850.8,410,466,1
409.8,349,154.8,410,723,0
304.8,349,450,305,319,0
305.4,349,550,305,444,0
304.8,349,773.2,305,723,1
307.8,349,850.8,314,46,1
326.4,285,450,314,672,0
325.8,285,492.4,314,725,0
369,285,550,581,22,0
581.4,285,850.8,581,397,1
580.8,403,210,581,723,0
442.8,403,450,359,250,0
443.4,403,550,359,375,0
443.4,403,850.8,359,750,1
384,620,29.2,359,850,0
375.6,620,450,376,476,0
376.2,620,550,376,601,0
376.2,620,647.6,376,723,1
415.8,620,850.8,416,203,1
416.4,438,365.2,416,723,0
480,438,450,541,56,0
540.6,438,550,541,181,0
540.6,438,850.8,541,556,1
540.6,564,82.8,541,723,0
346.8,564,450,347,409,0
347.4,564,550,347,534,0
346.8,564,701.2,347,723,1
459,564,850.8,542,136,1
541.8,185,418.8,542,723,0
518.4,185,450,501,-11,0
501,185,550,501,114,0
501,185,850.8,501,489,1
500.4,565,136.4,501,723,0
314.4,565,450,314,342,0
313.8,565,550,314,467,0
313.8,565,754.8,314,723,1
385.8,565,850.8,428,69,1
428.4,270,450,428,695,0
428.4,270,472.4,428,723,0
370.2,270,550,249,47,0
306.6,270,850.8,249,422,1
249,383,190,249,723,0
247.2,383,450,247,275,0
246.6,383,550,247,400,0
247.2,383,808.4,247,723,1
279,383,850.8,423,2,1
422.4,234,450,423,628,0
423,234,526,423,723,0
405,234,550,206,-20,0
269.4,234,850.8,206,355,1
206.4,614,243.6,206,723,0
361.2,614,450,526,208,0
436.2,614,550,526,333,0
526.2,614,850.8,526,708,1
526.2,260,-38.8,526,723,0
529.2,260,450,529,561,0
528.6,260,550,529,686,0
529.2,260,579.6,529,723,0
325.8,260,850.8,293,288,1
293.4,314,297.2,293,723,0
265.2,314,450,265,141,0
264.6,314,550,265,266,0
264.6,314,850.8,265,641,1
265.2,381,14.8,265,723,0
348,381,450,381,494,0
348.6,381,550,381,619,0
348,381,734.8,381,850,1
348.6,381,850.8,415,94,1
415.2,220,450,415,720,0
414.6,220,452.4,415,723,0
487.8,220,550,516,72,0
515.4,220,850.8,516,447,1
516,304,170,516,723,0
506.4,304,450,506,300,0
505.8,304,550,506,425,0
505.8,304,788.4,506,723,1
459,304,850.8,295,27,1
295.2,449,450,295,653,0
295.2,449,506,295,723,0
328.2,449,550,535,5,0
418.2,449,850.8,535,380,1
534.6,468,223.6,535,723,0
364.8,468,450,208,233,0
289.8,468,550,208,358,0
207.6,468,842,208,723,1
214.2,468,850.8,343,-40,1
343.2,181,450,343,586,0
342.6,181,550,343,711,0
342.6,181,559.6,343,723,0
253.8,181,850.8,254,313,1
254.4,341,277.2,254,723,0
242.4,341,450,242,166,0
241.8,341,550,242,291,0
241.8,341,850.8,242,666,1
241.8,436,-5.2,242,723,0
466.8,436,450,450,519,0
467.4,436,550,450,644,0
466.8,436,618,450,729,1
511.8,436,850.8,512,240,1
511.8,327,335.6,512,723,0
478.8,327,450,479,93,0
479.4,327,550,479,218,0
479.4,327,850.8,479,593,1
478.8,349,53.2,479,723,0
297.6,349,450,298,446,0
298.2,349,550,298,571,0
298.2,349,671.6,298,723,1
318.6,349,850.8,485,173,1
484.8,472,389.2,485,723,0
530.4,472,450,620,26,0
605.4,472,550,620,151,0
619.8,472,850.8,620,526,1
619.8,518,106.8,620,723,0
560.4,518,450,561,379,0
561,518,550,561,504,0
560.4,518,725.2,561,723,1
564.6,518,850.8,565,106,1
564.6,450,442.8,565,723,0
559.2,450,450,182,-41,0
484.2,450,550,182,84,0
480.6,450,850.8,182,459,1
246.6,246,262,182,850,0
387.6,246,450,415,185,0
414.6,246,550,415,310,0
414.6,246,850.8,415,685,1
415.2,207,-20.4,415,723,0
622.8,207,450,623,538,0
623.4,207,550,623,663,0
623.4,207,598,623,723,0
559.8,207,850.8,560,265,1
560.4,606,315.6,560,723,0
459.6,606,450,280,118,0
384.6,606,550,280,243,0
280.2,606,850.8,280,618,1
280.2,415,33.2,280,723,0
380.4,415,450,381,471,0
381,415,550,381,596,0
380.4,415,651.6,381,723,1
384.6,415,850.8,434,198,1
433.8,573,369.2,434,723,0
373.2,573,450,245,51,0
298.2,573,550,245,176,0
245.4,573,850.8,245,551,1
244.8,529,86.8,245,723,0
216,529,450,216,404,0
216.6,529,550,216,529,0
216.6,529,705.2,216,723,1
325.8,529,850.8,601,131,1
601.2,504,422.8,601,723,0
580.8,504,450,517,-16,0
533.4,504,550,517,109,0
533.4,504,850.8,517,484,1
516.6,212,140.4,517,723,0
315.6,212,450,316,337,0
316.2,212,550,316,462,0
315.6,212,758.8,316,723,1
384.6,212,850.8,422,64,1
422.4,285,450,422,690,0
421.8,285,476.4,422,723,0
401.4,285,550,401,42,0
401.4,285,850.8,401,417,1
400.8,468,194,401,723,0
211.2,468,450,211,270,0
210.6,468,550,211,395,0
210.6,468,812.4,211,723,1
239.4,468,850.8,244,-3,1
243.6,573,450,244,623,0
